"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"cluster";"gene"
"HGF";0,0048620999343784;-0,614824500308436;0,818;1;1;"2";"HGF"
"KLK6";0,00494054057180568;-0,598063730817865;0,727;0,958;1;"2";"KLK6"
"MAG";0,00494660367288913;-0,456277875223538;1;1;1;"2";"MAG"
"TM4SF20";0,00495874238889655;-0,835326658015294;0,636;0,958;1;"2";"TM4SF20"
"RTN4";0,00497089778873924;0,101762885755238;1;1;1;"2";"RTN4"
"LYPD4";0,00500168794484121;-1,00123225294784;0,545;0,917;1;"2";"LYPD4"
"USP32";0,00500477894825958;-0,64908034555458;0,818;1;1;"2";"USP32"
"NUS1";0,0050730514761644;-0,670696627014592;0,727;1;1;"2";"NUS1"
"ELF1";0,00517083712041895;-0,373986641126917;0,909;0,958;1;"2";"ELF1"
"MGST3";0,00518588558709586;0,265318204075893;1;1;1;"2";"MGST3"
"LIPA";0,00521431033207631;0,244349487285299;1;1;1;"2";"LIPA"
"SPI1";0,00523013920917221;0,201638206694276;1;1;1;"2";"SPI1"
"SRSF5";0,00523013920917221;-0,20039667632063;1;1;1;"2";"SRSF5"
"SLC38A1";0,00524282151688444;-0,610534898203432;0,909;0,917;1;"2";"SLC38A1"
"ATP5MC2";0,00526505662795033;-0,0930366818197674;1;1;1;"2";"ATP5MC2"
"GIMAP2";0,00543928478279585;-0,456021211661135;0,909;1;1;"2";"GIMAP2"
"PLXNC1";0,00544256500709502;0,321828802975784;1;1;1;"2";"PLXNC1"
"POM121L12";0,00549519709173286;-0,555501822974111;0,909;1;1;"2";"POM121L12"
"JCHAIN";0,00550179575131829;-0,909714399448107;0,636;0,875;1;"2";"JCHAIN"
"SC5D";0,00551500616602745;-0,526931244939648;0,909;1;1;"2";"SC5D"
"VEGFB";0,00553485452167457;0,236827016373093;1;1;1;"2";"VEGFB"
"GNS";0,005541479367765;0,253824050441481;1;1;1;"2";"GNS"
"NCEH1";0,00556535318729217;0,260378351592017;1;1;1;"2";"NCEH1"
"PELI1";0,00557881956627076;-0,676977267059415;0,636;0,875;1;"2";"PELI1"
"BPNT1";0,00559567771026768;-0,440281743710206;0,909;1;1;"2";"BPNT1"
"CEBPD.1";0,0056260928280859;-0,384183155749108;0,909;1;1;"2";"CEBPD"
"RP9";0,00574523438239111;-0,582934136673961;0,727;0,917;1;"2";"RP9"
"COL3A1.1";0,00574865852967674;-0,796501992677112;0,727;1;1;"2";"COL3A1"
"IL10RB";0,00575318529666944;0,301733110658061;1;1;1;"2";"IL10RB"
"GPI";0,00581392934344115;0,263791224144313;1;1;1;"2";"GPI"
"RAP1A";0,00583117279877389;0,140156926928289;1;1;1;"2";"RAP1A"
"PLD3";0,00583462483475348;0,256268207936677;1;1;1;"2";"PLD3"
"HTRA1";0,00587613620843105;0,162230478326697;1;1;1;"2";"HTRA1"
"CDK7";0,0058894178238573;-0,428136906292537;0,909;0,958;1;"2";"CDK7"
"FTH1";0,00589000899137193;0,112564342752184;1;1;1;"2";"FTH1"
"CELF1";0,00601671427762616;-0,448746780714918;0,909;1;1;"2";"CELF1"
"CYSTM1";0,00604520329447285;0,375825580288026;1;0,958;1;"2";"CYSTM1"
"BMI1";0,00613470177592474;-0,510226018792977;0,818;1;1;"2";"BMI1"
"PFKL";0,00615268692089;0,28154046023868;1;0,958;1;"2";"PFKL"
"MDH1";0,00615268692089;0,227071532872863;1;1;1;"2";"MDH1"
"ATP6AP1";0,00615268692089;0,226317697257145;1;1;1;"2";"ATP6AP1"
"CYFIP1";0,00616709553121447;0,254462818079802;1;1;1;"2";"CYFIP1"
"C2orf66";0,00631870277427929;-0,583035545155625;0,818;0,958;1;"2";"C2orf66"
"SLC31A1";0,00641529199898086;0,222412424743163;1;1;1;"2";"SLC31A1"
"TPST1";0,00643022172080566;-0,673302390294873;0,818;0,917;1;"2";"TPST1"
"ZNF530";0,00644143122565952;-0,498417873121875;0,909;1;1;"2";"ZNF530"
"ARPC3";0,00647887182097911;0,244310931621598;1;1;1;"2";"ARPC3"
"MPEG1";0,00649388060406922;-0,574179060518793;0,818;0,958;1;"2";"MPEG1"
"NAV2";0,006497635704675;-0,693399707934848;0,818;0,917;1;"2";"NAV2"
"PIK3AP1";0,00653901847148969;0,220284724819827;1;1;1;"2";"PIK3AP1"
"SDCBP";0,00654278750826701;0,261623643704323;1;1;1;"2";"SDCBP"
"MRPL30";0,00667705296869313;-0,602605375429288;0,818;0,958;1;"2";"MRPL30"
"DDHD1";0,00671185005668797;-0,488165247484487;1;1;1;"2";"DDHD1"
"FOLR2";0,00673510157837058;-0,404954599960177;1;1;1;"2";"FOLR2"
"TSSC4";0,00673510157837058;-0,564728418237235;0,909;1;1;"2";"TSSC4"
"ABCA2";0,00673510157837058;-0,619499217524258;0,818;0,917;1;"2";"ABCA2"
"PPFIBP2";0,00674674337110379;-0,552188270089783;0,818;0,958;1;"2";"PPFIBP2"
"TRMT9B";0,00675451050240071;-0,466486384619828;0,909;1;1;"2";"TRMT9B"
"H3C13.1";0,00676228238179524;0,365181982099843;1;0,958;1;"2";"H3C13"
"MOB1A";0,00677394910203672;0,200280650238604;1;1;1;"2";"MOB1A"
"SLC66A3";0,00679422898107733;-0,61241808931465;0,818;1;1;"2";"SLC66A3"
"CTC1";0,00680121297565218;-0,4962146995132;0,909;1;1;"2";"CTC1"
"LSS";0,0068129152841983;-0,541066658561551;0,909;0,958;1;"2";"LSS"
"SORT1";0,00681681842523464;-0,297307726503964;1;1;1;"2";"SORT1"
"MALRD1";0,00681681842523464;-0,543041848006922;0,909;0,958;1;"2";"MALRD1"
"CAPZA1";0,00683244284461173;0,256176108434206;1;0,958;1;"2";"CAPZA1"
"DUSP22";0,00684417360463885;-0,569984435097936;0,818;0,958;1;"2";"DUSP22"
"OST4";0,0068520000364072;0,140584905840479;1;1;1;"2";"OST4"
"SLC35B3";0,0068520000364072;-0,355989126911675;0,909;1;1;"2";"SLC35B3"
"ORMDL1";0,00686153194732299;-0,42607673579881;1;1;1;"2";"ORMDL1"
"TPM3";0,00688335314856964;0,214791338494504;1;1;1;"2";"TPM3"
"LTV1";0,00696114531202801;-0,399966420190298;1;1;1;"2";"LTV1"
"USP34";0,00700922930622832;-0,592943859177237;0,909;0,958;1;"2";"USP34"
"SLC4A4";0,0070293158551575;-0,988708773064251;0,545;0,875;1;"2";"SLC4A4"
"SYT11";0,00704943271055307;-0,285685667729792;1;1;1;"2";"SYT11"
"TRAPPC6B";0,00710996499270014;-0,287268948489817;1;1;1;"2";"TRAPPC6B"
"N4BP2L2";0,00712210413752322;-0,449968444357333;0,818;1;1;"2";"N4BP2L2"
"LY6H";0,00712615293923308;-0,551292608838043;0,909;0,958;1;"2";"LY6H"
"FN1";0,00714236024391567;0,350705360872892;1;1;1;"2";"FN1"
"ATP1A2";0,00717483290204206;-0,874041967251427;0,636;0,917;1;"2";"ATP1A2"
"ZBTB24";0,00718703009478632;-0,564390601977741;0,818;0,958;1;"2";"ZBTB24"
"CNP";0,00719516759864991;-0,277268046754123;1;1;1;"2";"CNP"
"ZNF500";0,00719516759864991;-0,303770788579607;1;0,958;1;"2";"ZNF500"
"NME2";0,00725635286294229;0,184692964347634;1;1;1;"2";"NME2"
"RAB5C";0,00726044153747457;0,117338109333268;1;1;1;"2";"RAB5C"
"OCIAD2";0,00744029891944001;-0,681736973374949;0,727;1;1;"2";"OCIAD2"
"SAMHD1";0,007494968267538;0,29406015746689;1;1;1;"2";"SAMHD1"
"CP";0,00752027056214358;-0,60609580436092;0,818;1;1;"2";"CP"
"ARMCX6";0,00753293834540409;0,234011720209337;1;0,958;1;"2";"ARMCX6"
"PDIA3";0,00755830716854833;0,234913701763572;1;1;1;"2";"PDIA3"
"EIF5A";0,00756253961545697;0,214766804931715;1;1;1;"2";"EIF5A"
"COX6A1";0,00757948171239288;0,186620242300021;1;1;1;"2";"COX6A1"
"MOBP";0,00758796014484207;-0,52405508381525;1;1;1;"2";"MOBP"
"NCAM1";0,00763042611021582;-0,670231023557124;0,818;0,958;1;"2";"NCAM1"
"TIMP1";0,00766448739098211;0,346781344599482;1;1;1;"2";"TIMP1"
"LGMN";0,00767301499630485;0,320441554748596;1;1;1;"2";"LGMN"
"CDKN1C";0,0078373172777597;-0,642379220251742;0,818;1;1;"2";"CDKN1C"
"RWDD2A";0,00785480759782724;-0,654546629294934;0,727;0,917;1;"2";"RWDD2A"
"WLS";0,00790739912153848;-0,54641230777868;0,818;0,958;1;"2";"WLS"
"C7";0,00793376265063337;-0,651704304674468;0,727;0,917;1;"2";"C7"
"FAM168A";0,00800870437046062;-0,347786022429334;1;1;1;"2";"FAM168A"
"NOC3L";0,00803966791043781;-0,763651404468485;0,636;0,917;1;"2";"NOC3L"
"H2BS1";0,00804852589594848;0,235861197030743;1;1;1;"2";"H2BS1"
"COLGALT1";0,00804852589594848;0,218120799386715;1;1;1;"2";"COLGALT1"
"AGT";0,00806625687334473;-0,928125370249112;0,636;0,833;1;"2";"AGT"
"HAVCR2";0,00808844872138766;0,212762549900186;1;1;1;"2";"HAVCR2"
"EFR3A";0,00812647561240241;0,283692946261231;1;0,958;1;"2";"EFR3A"
"KRTAP9-4";0,00831713176191847;-0,60373551278801;0,727;1;1;"2";"KRTAP9-4"
"CEACAM18";0,00833083635319429;-0,590129568151119;0,818;0,958;1;"2";"CEACAM18"
"TTC19";0,00835827998994896;-0,431946085859127;0,909;1;1;"2";"TTC19"
"BCAN";0,00841789867194094;-0,680961302490626;0,818;0,875;1;"2";"BCAN"
"CLEC4E";0,00844548759779401;-0,807148263894359;0,636;0,958;1;"2";"CLEC4E"
"TLN1";0,00846851336986564;0,177162923346219;1;1;1;"2";"TLN1"
"CDH11";0,00871279356429676;-0,49738037310389;0,818;1;1;"2";"CDH11"
"PRR5";0,00873175955324984;-0,429598442187324;0,909;0,917;1;"2";"PRR5"
"CPE";0,00873650429718389;-0,530538912452581;0,818;1;1;"2";"CPE"
"PIK3C3";0,00878402312166293;-0,558857995759722;0,727;0,958;1;"2";"PIK3C3"
"RGCC";0,00880783117483535;0,41329494002154;1;0,917;1;"2";"RGCC"
"SELENOT";0,0088428520836739;0,229838063705254;1;1;1;"2";"SELENOT"
"OR2A1";0,00885554446660332;-1,04918294583663;0,364;0,708;1;"2";"OR2A1"
"CUL1";0,0088651026640933;-0,39792599359717;1;0,958;1;"2";"CUL1"
"P2RY12";0,00887466603839709;-0,521391684978278;0,818;1;1;"2";"P2RY12"
"RAB7A";0,0088842345882699;0,155014808860142;1;1;1;"2";"RAB7A"
"HPCAL1";0,00891297127883491;0,241612197971563;1;1;1;"2";"HPCAL1"
"SRRM1";0,00904730339015953;-0,513914353530528;0,727;0,917;1;"2";"SRRM1"
"CHI3L2";0,00904730339015953;-0,645816986067539;0,727;0,917;1;"2";"CHI3L2"
"TMEM217";0,00912088831548321;-0,765541173029631;0,636;0,917;1;"2";"TMEM217"
"PLPP1";0,00916025521513658;-0,523843531660669;0,818;1;1;"2";"PLPP1"
"CD276";0,009268949558763;0,256828942467822;1;1;1;"2";"CD276"
"TCEAL1";0,00928382091925711;-0,473351193687708;0,818;0,958;1;"2";"TCEAL1"
"BCL2A1";0,00929374173927044;0,367346184450564;1;0,958;1;"2";"BCL2A1"
"ADAM8";0,00932365040523225;0,263201961551853;1;0,958;1;"2";"ADAM8"
"OCM";0,00934342474472963;-0,467287369688364;0,818;0,958;1;"2";"OCM"
"H1-2";0,00935835527407024;0,220188179992743;1;1;1;"2";"H1-2"
"CANX";0,00940820904604742;0,217037126952405;1;1;1;"2";"CANX"
"IGF2R";0,00941320164001176;0,213143557849232;1;1;1;"2";"IGF2R"
"CXCL16";0,00942319076213532;0,224435121464172;1;1;1;"2";"CXCL16"
"RGS16";0,00943818427823781;0,338652556136434;1;1;1;"2";"RGS16"
"NAGA";0,00953135961826539;0,264134276386868;1;0,958;1;"2";"NAGA"
"UTP11";0,00954664669656397;-0,489792117755294;0,818;0,958;1;"2";"UTP11"
"NCF2";0,0096693781396791;0,281466280193237;1;1;1;"2";"NCF2"
"SORBS3";0,00967964060702287;-0,275646359069528;1;1;1;"2";"SORBS3"
"MAPKBP1";0,00968990842865783;-0,103084186462172;1;1;1;"2";"MAPKBP1"
"CEBPB";0,00974132780000201;0,400314707949191;1;0,917;1;"2";"CEBPB"
"APLNR";0,00980320743096627;-0,648633293082859;0,727;0,958;1;"2";"APLNR"
"MBNL2";0,00980837274336115;-0,354124010333895;1;1;1;"2";"MBNL2"
"UBR2";0,00984456727131408;-0,639961291844554;0,727;0,958;1;"2";"UBR2"
"CPXM1";0,00988082710104204;-0,529579869944149;0,818;0,917;1;"2";"CPXM1"
"MYH9";0,00990157629845156;0,162834605059487;1;1;1;"2";"MYH9"
"MAN2A1";0,00990157629845156;-0,457374554001984;0,909;0,917;1;"2";"MAN2A1"
"HSP90AA1";0,00993274001032137;0,156554694690229;1;1;1;"2";"HSP90AA1"
"C3AR1";1,49506715462114e-05;-0,65909631094394;1;1;0,0634207486990288;"4";"C3AR1"
"GALNT15.1";1,520019982306e-05;0,871101756748104;1;0,885;0,0644792476494205;"4";"GALNT15"
"AP2S1.1";1,64447972053058e-05;-0,533098751843455;1;1;0,0697588297449074;"4";"AP2S1"
"LGMN.1";1,67392241299999e-05;-0,788202038683147;1;1;0,0710077887594598;"4";"LGMN"
"ATP6V1F.1";1,80788142636575e-05;-0,553744511531546;1;1;0,0766903301064352;"4";"ATP6V1F"
"CSTB.1";1,81032958060331e-05;-0,841146506195518;1;1;0,0767941808091925;"4";"CSTB"
"CLDND1";1,82261002367493e-05;0,650538747700523;1;0,923;0,0773151172042904;"4";"CLDND1"
"RPL39.1";1,83495677346887e-05;-0,197598326256481;1;1;0,0778388663305497;"4";"RPL39"
"ACP5.1";1,90277946988163e-05;-0,950725933094949;1;1;0,0807159051123787;"4";"ACP5"
"PLIN2.1";2,32940015475614e-05;-0,889274956953261;1;1;0,0988131545647555;"4";"PLIN2"
"GRN.1";2,3478990276564e-05;-0,740986844897388;1;1;0,0995978767531844;"4";"GRN"
"CTSZ.1";2,56298373919737e-05;-0,453120657530834;1;1;0,108721770216753;"4";"CTSZ"
"B2M";2,56633011170707e-05;-0,315757900730322;1;1;0,108863723338614;"4";"B2M"
"CTSB.1";2,56967993520579e-05;-0,500125040138984;1;1;0,10900582285143;"4";"CTSB"
"ANLN";2,69331415576923e-05;0,530963128401253;1;0,962;0,114250386487731;"4";"ANLN"
"RPS2.1";3,03471129791018e-05;-0,290532071358886;1;1;0,12873245325735;"4";"RPS2"
"CTSD.1";3,03471129791018e-05;-0,590911417339764;1;1;0,12873245325735;"4";"CTSD"
"GFAP.1";3,03860382946297e-05;0,347741529007096;1;1;0,128897574445819;"4";"GFAP"
"VIM.1";3,03860382946297e-05;-0,428765782652963;1;1;0,128897574445819;"4";"VIM"
"AQP4.1";3,57451223824647e-05;1,04502460472556;1;0,885;0,151630809146415;"4";"AQP4"
"TMSB4X.1";3,57901949441015e-05;-0,24135197817042;1;1;0,151822006952878;"4";"TMSB4X"
"GPX1.1";3,57901949441015e-05;-0,290429343418578;1;1;0,151822006952878;"4";"GPX1"
"SMS";3,76020669557285e-05;-0,667139815920826;1;1;0,1595079680262;"4";"SMS"
"LSP1.1";3,76020669557285e-05;-0,785062581949409;1;1;0,1595079680262;"4";"LSP1"
"RPL22.1";3,85574499582265e-05;-0,205460327269827;1;1;0,163560702722797;"4";"RPL22"
"SH3BGRL3.1";3,86540211933414e-05;-0,447993589022832;1;1;0,163970357902154;"4";"SH3BGRL3"
"CD63.1";3,87507812395034e-05;-0,314105930661041;1;1;0,164380814017974;"4";"CD63"
"AGT.1";4,16327389073061e-05;1,19113510872006;1;0,692;0,176606078444793;"4";"AGT"
"APOE.1";4,20478455093313e-05;-0,374678891073952;1;1;0,178366960650583;"4";"APOE"
"FTH1.1";4,22043391031594e-05;-0,19751123098867;1;1;0,179030806475602;"4";"FTH1"
"OAZ1.1";4,22043391031594e-05;-0,361445167063211;1;1;0,179030806475602;"4";"OAZ1"
"ERMN.1";4,88577943417613e-05;0,954934738122347;1;0,846;0,207254763597752;"4";"ERMN"
"GM2A.1";4,89174524031317e-05;-0,635399031990167;1;1;0,207507833094085;"4";"GM2A"
"CAPG.1";4,94569207498188e-05;-0,525901906203118;1;1;0,209796257820731;"4";"CAPG"
"OGFRL1";5,31589287107124e-05;0,418521314350688;1;1;0,225500175590842;"4";"OGFRL1"
"YBX1.1";5,59697918580333e-05;-0,334090322620423;1;1;0,237423857061777;"4";"YBX1"
"TMSB10.1";5,83011236912371e-05;-0,251018988391046;1;1;0,247313366698228;"4";"TMSB10"
"FAM107A.1";6,13039333367098e-05;0,626568889645857;1;1;0,260051285214323;"4";"FAM107A"
"RPLP0";6,25561069424412e-05;-0,267851375102917;1;1;0,265363005649836;"4";"RPLP0"
"ASAH1.1";6,2630372250485e-05;-0,511978512327796;1;1;0,265678039086558;"4";"ASAH1"
"CD68.1";6,82232058226532e-05;-0,337203923996916;1;1;0,289402839099695;"4";"CD68"
"RPLP1.1";6,83033417587102e-05;-0,145414264407949;1;1;0,289742775740449;"4";"RPLP1"
"APOC1.1";6,83835498893342e-05;-0,401949998830534;1;1;0,290083018630556;"4";"APOC1"
"ST14.1";7,08902593128366e-05;-0,581627197799449;1;1;0,300716480005053;"4";"ST14"
"RPL27.1";7,34225114244337e-05;-0,180702023792342;1;1;0,311458293462448;"4";"RPL27"
"HLA-B.1";7,37653060259698e-05;-0,212961090973937;1;1;0,312912428162164;"4";"HLA-B"
"LIPA.1";7,81801579670313e-05;-0,456099506116281;1;1;0,331640230096147;"4";"LIPA"
"LYZ.1";7,89989290614243e-05;-0,691309899988863;1;1;0,335113457078562;"4";"LYZ"
"CFL1.1";7,98242297477799e-05;-0,358797333502539;1;1;0,338614382590082;"4";"CFL1"
"IFI30.1";8,00085199973899e-05;-0,542649602433949;1;1;0,339396141828928;"4";"IFI30"
"MSR1.1";8,00085199973899e-05;-0,61900167460679;1;1;0,339396141828928;"4";"MSR1"
"NUPR1.1";8,51734169481128e-05;-0,75248276191006;1;1;0,361305634693895;"4";"NUPR1"
"LGALS1.1";8,54667878288821e-05;-0,490942793845739;1;1;0,362550113970118;"4";"LGALS1"
"S100B.1";8,55647488575643e-05;0,393877437048062;1;1;0,362965664653788;"4";"S100B"
"PLP1.1";8,63515171787875e-05;0,572922246937811;1;1;0,366303135872416;"4";"PLP1"
"NDRG2";8,91209221524189e-05;0,784352030978096;1;0,846;0,378050951770561;"4";"NDRG2"
"TMED9";8,91209221524189e-05;-0,472371022834573;1;1;0,378050951770561;"4";"TMED9"
"APLP2.1";9,26428409553913e-05;-0,415900253650356;1;1;0,39299093133277;"4";"APLP2"
"ARHGDIB.1";9,29585944343656e-05;-0,352558433213306;1;1;0,394330357590579;"4";"ARHGDIB"
"LAPTM5.1";9,35925509802004e-05;-0,287159699180886;1;1;0,39701960125801;"4";"LAPTM5"
"RPL37A.1";9,3698528521198e-05;-0,133640100755796;1;1;0,397469157986922;"4";"RPL37A"
"CTSL.1";9,87018956011266e-05;-0,498835610142841;1;1;0,418693441139979;"4";"CTSL"
"PMP2.1";0,000100495879332115;0,652605789028452;1;0,962;0,42630352012683;"4";"PMP2"
"BRI3.1";0,000100495879332115;-0,358282764037314;1;1;0,42630352012683;"4";"BRI3"
"SRGN.1";0,000101061527590174;-0,394733870711202;1;1;0,428703000037519;"4";"SRGN"
"RPL28.1";0,000101174945705038;-0,179677346436772;1;1;0,42918411968077;"4";"RPL28"
"FAM207A.1";0,00010585396878274;0,602361475014906;1;0,923;0,449032535576385;"4";"FAM207A"
"HEXA.1";0,00010585396878274;-0,544163811027039;1;1;0,449032535576385;"4";"HEXA"
"SLC38A1.1";0,000108004334774993;0,786903207781782;1;0,885;0,458154388115519;"4";"SLC38A1"
"ANXA2.1";0,000108849430643884;-0,635701574459362;1;1;0,461739284791356;"4";"ANXA2"
"GPNMB.1";0,000109091800422549;-0,750411864966657;1;1;0,462767417392454;"4";"GPNMB"
"C1QC";0,000109456118201126;-0,221660093332013;1;1;0,464312853409176;"4";"C1QC"
"ZNF696";0,000113879500770378;0,464204071892105;1;0,962;0,483076842267943;"4";"ZNF696"
"CAP1.1";0,000117204672897858;-0,537160791266522;1;1;0,497182222432714;"4";"CAP1"
"VAMP8.1";0,000117592995090062;-0,494887914484618;1;1;0,498829485172041;"4";"VAMP8"
"CTSS.1";0,000122616363465769;-0,459255678794373;1;1;0,520138613821791;"4";"CTSS"
"PTGDS.1";0,000125065642177739;0,625758911249462;1;1;0,530528454117968;"4";"PTGDS"
"S100A10.1";0,00012644211729514;-0,564036935036986;1;1;0,536367461565983;"4";"S100A10"
"SDCBP.1";0,000126995877319333;-0,446029998531929;1;1;0,538716511588611;"4";"SDCBP"
"NegProbe-WTX.1";0,000127690632784307;0,64263218827589;1;1;0,541663664271032;"4";"NegProbe-WTX"
"MAFB.1";0,000131554487835949;-0,383386053767585;1;1;0,558054137400098;"4";"MAFB"
"MSN.1";0,000136068958449245;-0,331446520345419;1;1;0,577204521741695;"4";"MSN"
"MS4A7.1";0,000136068958449245;-0,543803148452726;1;1;0,577204521741695;"4";"MS4A7"
"TYROBP.1";0,000136511911129523;-0,376252622009552;1;1;0,579083527011435;"4";"TYROBP"
"SERF2.1";0,000136807811399373;-0,269489055910913;1;1;0,580338735956141;"4";"SERF2"
"TIMP1.1";0,000147491869679044;-0,801868322661507;1;1;0,625660511178506;"4";"TIMP1"
"GPM6B.1";0,000147966987859132;0,571907799187782;1;1;0,627675962498438;"4";"GPM6B"
"ABCA2.1";0,000152472386608797;0,772608680282867;1;0,846;0,646787863994517;"4";"ABCA2"
"LITAF.1";0,000157612511749604;-0,327151903932231;1;1;0,668592274841822;"4";"LITAF"
"RPL15.1";0,000159467030202561;-0,228047364224269;1;1;0,676459142119265;"4";"RPL15"
"HMOX1.1";0,000159805949627687;-0,50622897225353;1;1;0,67789683832065;"4";"HMOX1"
"GLIPR1";0,000163116972887391;-0,474506775333161;1;1;0,691942198988313;"4";"GLIPR1"
"HSPB8";0,0001680412443291;0,993985849262719;1;0,769;0,712830958444041;"4";"HSPB8"
"APLP1";0,000169110624702893;0,561570654105031;1;1;0,717367269989671;"4";"APLP1"
"GABBR1.1";0,000169826341664513;1,03688663473045;1;0,692;0,720403341340863;"4";"GABBR1"
"RPL27A.1";0,000172893203724412;-0,236192377854882;1;1;0,733412970198954;"4";"RPL27A"
"ARPC5.1";0,000180454426113597;-0,275818427796704;1;1;0,765487675573881;"4";"ARPC5"
"MGAT1.1";0,000181593122211287;-0,431752341723903;1;1;0,770318024420278;"4";"MGAT1"
"PFDN5.1";0,000183502734947936;-0,322758272499833;1;1;0,778418601649143;"4";"PFDN5"
"RPLP2.1";0,000184463083528725;-0,117596298825425;1;1;0,782492400328852;"4";"RPLP2"
"RHOA.1";0,000186007353139635;-0,33726831673736;1;1;0,789043192018334;"4";"RHOA"
"PABPC1.1";0,000186394906942545;-0,204360493820087;1;1;0,790687195250276;"4";"PABPC1"
"GRB2.1";0,000199437920232401;-0,361482168177936;1;1;0,846015657625845;"4";"GRB2"
"RPL10A.1";0,000199850055486918;-0,324347107861052;1;1;0,847763935375505;"4";"RPL10A"
"FAM43A";0,000207078097874369;0,872797608518053;1;0,808;0,878425291183071;"4";"FAM43A"
"SCD5.1";0,000212039630960134;0,78957683420762;1;0,885;0,89947211453289;"4";"SCD5"
"MT3.1";0,000213348164033967;0,966266975545796;1;0,808;0,905022911832086;"4";"MT3"
"CYFIP1.1";0,000213566827434398;-0,534626032118888;1;1;0,905950481976717;"4";"CYFIP1"
"DENR";0,000219488808518379;0,538558551801582;1;1;0,931071525734963;"4";"DENR"
"RAB42.1";0,000230742005270085;-0,608638628462915;1;1;0,978807586355702;"4";"RAB42"
"HLA-E.1";0,000231913535992187;-0,18216215232117;1;1;0,983777219678855;"4";"HLA-E"
"HLA-C.1";0,000232383363117616;-0,46099617588471;1;1;0,985770226344926;"4";"HLA-C"
"SOAT1";0,000239832500827518;-0,483175036494615;1;1;1;"4";"SOAT1"
"MYO1D";0,000245470385662728;0,885705628280258;1;0,808;1;"4";"MYO1D"
"RPL23.1";0,000250450875097913;-0,131104321538252;1;1;1;"4";"RPL23"
"CLIC1.1";0,000266099751638319;-0,458625408820454;1;1;1;"4";"CLIC1"
"IGF2R.1";0,00026636471955878;-0,37831076226715;1;1;1;"4";"IGF2R"
"ID2.1";0,000267426506649032;-0,444853618628791;1;1;1;"4";"ID2"
"SMPDL3B";0,000279348297734909;0,809522906851286;1;0,769;1;"4";"SMPDL3B"
"PLD3.1";0,000286341644049808;-0,471101672508774;1;1;1;"4";"PLD3"
"RPL35A.1";0,000290027806552296;-0,177084154870359;1;1;1;"4";"RPL35A"
"TXNDC5";0,000299979015269614;-0,38807243408716;1;1;1;"4";"TXNDC5"
"RNF181.1";0,000305620993423597;-0,30382103355076;1;1;1;"4";"RNF181"
"CREG1.1";0,000308620986383685;-0,342096230405114;1;1;1;"4";"CREG1"
"NPL.1";0,000308620986383685;-0,431777940276617;1;1;1;"4";"NPL"
"MYL6.1";0,000311036212362502;-0,383309014198277;1;1;1;"4";"MYL6"
"ARPC2.1";0,000311339069877826;-0,355314367693158;1;1;1;"4";"ARPC2"
"RPL41.1";0,000312856543973901;-0,15628803286369;1;1;1;"4";"RPL41"
"PPM1F";0,00032392252894396;0,912684638520079;1;0,769;1;"4";"PPM1F"
"CD52.1";0,00032392252894396;-0,796416708321919;1;1;1;"4";"CD52"
"LGALS3.1";0,000330266964096051;-0,432700232176645;1;1;1;"4";"LGALS3"
"PSAT1.1";0,00033315086969718;0,79017438062011;1;0,885;1;"4";"PSAT1"
"PGK1.1";0,000333794183803202;-0,415476504859233;1;1;1;"4";"PGK1"
"RPSA";0,000335083485523452;-0,255129337628242;1;1;1;"4";"RPSA"
"PFN1.1";0,000335406368413653;-0,377638936038454;1;1;1;"4";"PFN1"
"RPS29.1";0,000335729474452182;-0,10678530901883;1;1;1;"4";"RPS29"
"ADAM15";0,000336052803721157;-0,100879583178015;1;1;1;"4";"ADAM15"
"ATP5ME";0,000341295362731195;-0,374819520667793;1;1;1;"4";"ATP5ME"
"ITGB1.1";0,00035266624259003;-0,610980328519738;1;1;1;"4";"ITGB1"
"LAIR1";0,000354021583499703;-0,390493494927022;1;1;1;"4";"LAIR1"
"CXCR4.1";0,000356743436971876;-0,378358876171711;1;1;1;"4";"CXCR4"
"FCER1G.1";0,000359480221831251;-0,327845606605286;1;1;1;"4";"FCER1G"
"NME2.1";0,000384445455864622;-0,332720273937643;1;1;1;"4";"NME2"
"RNASE1.1";0,000386267043708365;-0,462528538104243;1;1;1;"4";"RNASE1"
"CLU.1";0,000387728731994313;0,272610306690745;1;1;1;"4";"CLU"
"GK2";0,000403383364178381;0,537588520416409;1;0,962;1;"4";"GK2"
"IFI6";0,000407583135118745;-0,52940781581076;1;1;1;"4";"IFI6"
"APOC2.1";0,000407966465222648;-0,450713258894016;1;1;1;"4";"APOC2"
"CLIP3";0,000412586406719885;0,70061021012806;1;0,962;1;"4";"CLIP3"
"GAA";0,000412973069514517;-0,455967386857581;1;1;1;"4";"GAA"
"ALOX5AP.1";0,000413359989281;-0,579134334653016;1;1;1;"4";"ALOX5AP"
"MYL12B.1";0,000414522291283536;-0,362382778116276;1;1;1;"4";"MYL12B"
"HAVCR2.1";0,000414910239809328;-0,364204843762874;1;1;1;"4";"HAVCR2"
"TPI1.1";0,000415298445742846;-0,410792867966706;1;1;1;"4";"TPI1"
"RPS18.1";0,000416464608860936;-0,132065004331023;1;1;1;"4";"RPS18"
"PPP2CB";0,000422448700171209;0,276687344641907;1;1;1;"4";"PPP2CB"
