"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"LRRC8B",-0.807293202898853,5.48704851036101,-3.42111852619716,0.00422660969611735,0.115163820225903,-2.86073440680077
"ACKR3",1.92348207400276,4.06820640005603,3.45876709134081,0.00422977808844739,0.115163820225903,2.86049680967924
"SUSD1",2.88395105340972,2.592827198107,3.4053062253912,0.00423970254247187,0.115163820225903,2.85975362013057
"TIMP1",1.90333173374646,6.46195112805113,3.3086198610718,0.00424185878625256,0.115163820225903,2.85959235917962
"POLR3D",-0.650576689875447,3.23153013078649,-3.14485688680939,0.00425219594998322,0.115163820225903,-2.85882029543587
"LCP2",1.53446172844225,4.05382991828097,3.14461540463394,0.00425470029150811,0.115163820225903,2.85863350694242
"TANC1",-0.679781821141592,5.13513296737058,-3.14398947300754,0.00426926767341981,0.115203108948219,-2.8575489588627
"ANG",1.87514015968149,2.82565031318252,3.30437575412372,0.00427015230348264,0.115203108948219,2.85748320590182
"STRN4",-0.627646342892384,4.59831224006648,-3.25845399791591,0.00428024091804791,0.115286292615899,-2.85673420979424
"PRKG1",1.73042590039634,3.64392579441449,3.21858687756431,0.00429897415039013,0.115508810036686,2.85534765863081
"ALYREF",-0.553498447887521,4.23956193059441,-3.47018886567798,0.00430606920457092,0.115508810036686,-2.85482394413286
"RGS3",-0.736359512878694,4.41486688074517,-3.45323784143359,0.00431165320849605,0.115508810036686,-2.85441231626609
"KIAA0355",-1.06083683488034,4.89911443233829,-3.55896255426322,0.00432137075431656,0.115508810036686,-2.85369713324371
"JADE3",-1.16416952895907,3.13647813304052,-4.24980899732834,0.00432359646245357,0.115508810036686,-2.85353353287007
"EMILIN1",2.15130266002713,4.33544489336992,3.44956079572146,0.00433165411383159,0.115509478778406,2.85294189419924
"IDI1",-0.704293117532543,6.69546267074983,-3.5271077670999,0.0043410005855278,0.115509478778406,-2.85225687165692
"SOX13",-0.930552167776406,3.79666121144093,-3.31835157841109,0.00434467809223026,0.115509478778406,-2.8519877059765
"IL17D",0.940872428071176,6.3496251030458,3.46779017575752,0.00435747443872651,0.115662833609875,2.85105271717557
"MIS18BP1",1.1984975993683,3.75062199477802,3.14120385209656,0.00439320449489819,0.115962086054165,2.84845515064309
"KITLG",2.07128787237074,4.353815844638,3.64509850977066,0.00439327922889194,0.115962086054165,2.84844973759801
"UPF3A",-0.749600909433665,5.91739102667412,-3.38943428853311,0.00439431265164918,0.115962086054165,-2.84837489448692
"PTOV1",-0.813484833968228,6.77695679504138,-3.36984247233676,0.00439693393071634,0.115962086054165,-2.84818512630293
"ABCB6",-2.57595445014677,0.0334142996002783,-3.57473530947518,0.00442510776872503,0.116156652688336,-2.84615192210887
"ZNF671",0.74883357040407,2.49468407670057,3.12762761752497,0.00443447751953979,0.116156652688336,2.84547834020298
"AC010542.4",-3.46279538841787,-0.50913443931493,-3.73584504548616,0.00443797090643366,0.116156652688336,-2.84522753420472
"LTF",6.04245145381602,5.94754960140294,3.61708016014267,0.00444190336378969,0.116156652688336,2.84494541932266
"MYO1D",-1.4432979736415,5.41922910961793,-3.6620532065296,0.00445630757730538,0.116156652688336,-2.84391398879646
"AC008124.1",-0.665587676263859,4.62878030142927,-3.38390551112522,0.00446087621583995,0.116156652688336,-2.8435874771288
"LINC02478",2.91288659539804,1.27437617221974,3.5079922770889,0.00446625583940005,0.116156652688336,2.8432033941913
"SHC4",-1.01492205576375,4.3420429552747,-3.48003828070425,0.00446773015339214,0.116156652688336,-2.84309820743739
"C1orf131",-0.579330068594653,3.58405315463053,-3.21344845100163,0.00446783503382857,0.116156652688336,-2.8430907258114
"MAPKAP1",0.691916355303822,5.18226527710646,3.43004613072333,0.00447587343520097,0.116182096408679,2.84251778094296
"CEBPB",1.03884011376574,5.99829300191167,3.47224411395305,0.00449589751569156,0.116436236305039,2.84109458892805
"ACSS2",-0.717839177381279,4.61278368467082,-3.1342721194091,0.0044998144430944,0.116436236305039,-2.8408168688821
"AL031056.1",3.6611624367459,6.27645756399056,3.49859618668156,0.00454918976225146,0.117529067374211,2.83733468784824
"GYG1",0.740664255850298,5.4727385426534,3.7006897462199,0.00456218794357973,0.117680136344031,2.83642368837162
"TREML1",2.87107181629532,0.299966069671295,3.18702432323831,0.0046110751230105,0.118755028637533,2.83301826467963
"PRICKLE2",1.47211080374744,4.05565175441117,3.48104814545575,0.00462138082894218,0.118834475471721,2.83230455643861
"CARF",-1.13898056255738,3.81242930590896,-3.39144285961626,0.00464352985894057,0.119071672181206,-2.83077551873536
"PSAP",0.963401969993508,10.7821203333725,3.45188392914335,0.00464507586682471,0.119071672181206,2.83066903825257
"TMEM181",-0.577202982081075,5.13885027087772,-3.15776090150057,0.00466498301105783,0.119312247956526,-2.82930080333626
"INPPL1",1.07046689712902,4.80097138329951,3.36047233075169,0.00466896078775004,0.119312247956526,2.8290280412222
"BRWD1-AS2",-1.515330884195,0.0121525129076461,-3.10021221045512,0.00474008882155386,0.120550464300519,-2.82418586513214
"SLC35E1",0.909696347886502,4.32376410287656,3.28979800665511,0.00474116260046131,0.120550464300519,2.82411327087193
"PGM2",1.20986964115775,3.66435741524186,3.23669106277137,0.00474195623004045,0.120550464300519,2.8240596260454
"DIO3OS",2.11175278884175,1.16880556729414,3.09935542021896,0.00474995822292162,0.120550464300519,2.82351919059736
"LRAT",2.36360256004802,4.34741402986489,3.2485887198353,0.00475648677796761,0.120550464300519,2.82307887767827
"YTHDC1",-0.848233484341158,6.41242964430852,-3.11732630567612,0.0047623717188015,0.120550464300519,-2.82268244128695
"UBASH3B",1.69300736640245,1.75261463671627,3.16877575700296,0.00477050467037752,0.120550464300519,2.82213529779992
"PLEKHO2",1.08573922157384,4.91324258514869,3.09632726569925,0.00478499784173926,0.120550464300519,2.82116236040929
"BRIX1",-0.687769578190373,4.55564103306236,-3.41105627629766,0.00478526323687292,0.120550464300519,-2.82114456911424
"MRAS",0.668469869722337,5.38942779513443,3.26042396472824,0.00479826749896215,0.120550464300519,2.82027389428692
"DNASE1L1",1.70079149345086,3.46332927050035,3.15115151363574,0.0048027137486671,0.120550464300519,2.81997669418893
"FAM76A",-0.444114006027386,4.32792931215324,-3.09405034960194,0.00481150782165377,0.120550464300519,-2.81938960558269
"COL8A1",2.72688955974312,3.15667027037656,3.10378106790519,0.00481264234340652,0.120550464300519,2.81931393611442
"CYFIP1",1.68526820633432,6.93968771690238,3.5568938984471,0.00482855692582474,0.120591288467351,2.81825417518228
"PPP1R16A",1.05714523989332,4.14375310868271,3.43189309660774,0.00483251157884388,0.120591288467351,2.81799132292572
"VSIG4",2.49111324337291,5.01272986988903,3.36496575330515,0.00484252519940428,0.120591288467351,2.817326621146
"KCNQ4",2.16065625882638,1.38271899742012,3.09188759443443,0.00484417928842794,0.120591288467351,2.81721694280445
"ARHGEF17",1.2978905373384,4.48817222234777,3.51036801963036,0.00485091043114703,0.120591288467351,2.81677096745026
"COA5",-0.546558173119052,5.75375499885041,-3.5598532464728,0.00486501536811203,0.120627841913939,-2.81583825047836
"CGN",-1.75052004518467,1.49381583299192,-3.34539814988028,0.00488783687196725,0.120627841913939,-2.81433430189965
"HKDC1",1.77484702683443,0.155351380179963,3.43296421558583,0.00489935666704001,0.120627841913939,2.81357755259117
"SLC25A21-AS1",-0.886053160111597,2.48885221172613,-3.2744301554877,0.00490168668376662,0.120627841913939,-2.81342468669104
"TMEM220",1.37526092266837,3.16490727346733,3.42656340158731,0.004902960117326,0.120627841913939,2.81334116804264
"SEPT8",-1.07019371301494,8.42134173769586,-3.4495519546022,0.00490364719891614,0.120627841913939,-2.81329611367147
"NEDD4L",1.70351122630651,4.4741984766334,3.19133448254034,0.00490368999455704,0.120627841913939,2.81329330759878
"C16orf46",-1.24045546108773,2.49623300654722,-3.47204069622803,0.00491217436331487,0.120656199249362,-2.81273743201453
"CHI3L2",3.94539412010812,5.99171576435463,3.35432640857358,0.00492163067475459,0.120708310006612,2.81211889951752
"RAB34",1.27779868492648,4.5090981359488,3.39512909016574,0.00494099081226343,0.120755877871626,2.81085590877808
"RAP1GDS1",-0.70438031037486,6.45673728719134,-3.1983121254071,0.00494407107646268,0.120755877871626,-2.81065537547096
"JMJD7-PLA2G4B",-1.92065982822249,0.147250393848418,-3.29814359440992,0.00495159531190911,0.120755877871626,-2.81016600265292
"NAB2",1.07023929626531,3.98803423743431,3.09704590502887,0.00496019512142546,0.120755877871626,2.80960749792073
"SGSM3",-1.15337861776163,3.22691686488313,-3.32158737356384,0.00496025845787321,0.120755877871626,-2.80960338785754
"ACIN1",-0.609001108897718,5.16351600985686,-3.08220777396596,0.00498446115734449,0.120896919212709,-2.80803627658782
"GEM",1.5875010556127,3.96614398712104,3.37047075611628,0.00498840816223097,0.120896919212709,2.80778136307073
"FHL1",1.47704315182235,6.69436233680318,3.70285922631701,0.00500071180879975,0.120896919212709,2.80698791260581
"ABHD5",-0.571657566445744,5.10440475648775,-3.20735105109275,0.00500385356012776,0.120896919212709,-2.80678558699259
"SPARCL1",1.90416287911101,10.1915252625726,3.42290889817885,0.0050136984563357,0.120896919212709,2.8061523286818
"ARMC12",1.5191485223551,0.756927710891072,3.07615207973993,0.00502485665856438,0.120896919212709,2.80543595177278
"SUMO3",0.705342120626656,6.35237182965328,3.39085350389266,0.00502526649490632,0.120896919212709,2.80540966692726
"TMEM165",-0.905536589809603,7.04197413646524,-3.23711185954734,0.00502565016665635,0.120896919212709,-2.80538506190377
"LINC01268",3.1705856226214,0.849927675778242,3.38877752893405,0.00503509714262052,0.120896919212709,2.8047797586378
"LINC01909",2.95387909686821,0.241765315683938,3.32345740293615,0.00503951428449402,0.120896919212709,2.80449708796364
"TSPAN3",0.81122357612647,8.71054315193663,3.57521791326097,0.00507974606518808,0.121391888866525,2.80193275500303
"SPRY2",0.769341993211463,5.59476704409989,3.28133082748191,0.00508488592813748,0.121391888866525,2.80160646902918
"KBTBD12",1.68185738498438,1.11527624489734,3.25700761498052,0.00508520466646943,0.121391888866525,2.80158624487508
"XPNPEP3",-0.859049739622708,4.35266590996034,-3.49244727974798,0.00509679886604638,0.121391888866525,-2.80085136317854
"VXN",-1.06305327242646,6.48882637470818,-3.47717554287154,0.00509815674428876,0.121391888866525,-2.80076539488881
"PODNL1",3.06439705634074,2.06425617509863,3.25389345910302,0.00512150092700458,0.121391888866525,2.79929068426412
"LILRA6",5.48127683186203,0.240505519877989,3.46356375588262,0.00513527111355277,0.121391888866525,2.79842363335273
"CLIC1",1.72170426164185,5.98437842409827,3.50178284364888,0.00513759294982006,0.121391888866525,2.79827764412119
"CPT1A",0.975712504262725,4.55628463066577,3.32529628165673,0.00513837981435751,0.121391888866525,2.79822818226135
"OGT",-0.617239762390495,6.12301667318679,-3.09526034287421,0.00515024304058012,0.121391888866525,-2.7974832949523
"ANKRD35",1.02841536895097,4.28893124066651,3.31270160653228,0.00515479709260167,0.121391888866525,2.79719775963262
"TANK",0.470164737360513,5.51684213184743,3.06944690378681,0.00515593467805925,0.121391888866525,2.79712646954491
"ADIRF",1.36221949286346,7.92794270632177,3.28527110204016,0.00515801763720836,0.121391888866525,2.79699597171021
"C1orf87",4.05636861096636,0.645437979394008,3.29927791513044,0.00517247671565399,0.121391888866525,2.79609141778502
"WHRN",-1.20049861234022,4.40213684177123,-3.4227955924447,0.00517283805047008,0.121391888866525,-2.79606884210737
"MFSD6",-0.917362175423626,6.04782771401504,-3.41237380208257,0.00518078545628424,0.121391888866525,-2.7955726596677
"NRP1",1.54256656967487,3.67915320566938,3.27283552406658,0.00519229811389805,0.121391888866525,2.79485510536847
"LYSMD2",1.15396380030677,4.7420737661418,3.32056058404497,0.00519292032339026,0.121391888866525,2.79481636561448
"GPRC5C",1.20470521939044,3.8604063064808,3.08458170190197,0.0052033358727553,0.121429111608098,2.79416849887173
"GET4",-2.00773505690127,1.01751761196988,-3.18719180271569,0.0052092697815712,0.121429111608098,-2.79379992234755
"NHLH2",-1.57650525971103,1.71010810462921,-3.27585470165802,0.00523024249271539,0.121651038511942,-2.79250026397475
"PTPRJ",0.840040677339554,4.92207867969933,3.28626621291972,0.00523357448298322,0.121651038511942,2.79229421738254
"AL359513.1",2.44122492645693,-0.429357774397316,3.05805105900724,0.00524982654409159,0.121856693139796,2.79129090352665
"FCGR1A",2.57497116831163,4.86170576104832,3.38770182646772,0.00526392635111317,0.122011881634182,2.79042272867679
"KIAA1958",-0.736575425494013,4.1751774730178,-3.35091855604196,0.00527739463030178,0.122031461516569,-2.78959539865229
"AC092958.1",-1.17142779424731,4.605053567368,-3.11287538409507,0.00528133296726605,0.122031461516569,-2.78935383471261
"ZNF146",-0.536113082279345,5.55266372562313,-3.3395670176966,0.00528701659241137,0.122031461516569,-2.78900550753758
"AC012511.1",-1.6544148776931,0.897390274278687,-3.05224928224234,0.00532395324259491,0.122681540374648,-2.78675001103659
"NCF2",2.31170384246695,3.69541688193233,3.30155093268818,0.0053300906220984,0.122681540374648,2.78637660861614
"SF3A2",-1.4097816764664,2.97545440077201,-3.44111407597694,0.0053428362543019,0.122803151169059,-2.78560239441908
"FAM192A",-0.420525444709781,6.14823783344349,-3.37323420857304,0.00536258851307117,0.122928205606198,-2.78440586224173
"LILRA2",2.49438874756836,3.41882960590822,3.13363450786427,0.00536429464020614,0.122928205606198,2.78430269703052
"HSD17B4",-0.590730156178351,6.8792642680854,-3.42108827316868,0.00537068601998275,0.122928205606198,-2.78391648960496
"LPIN2",0.692544980973195,5.12736381028895,3.2925974453728,0.00538375055989054,0.123056087450165,2.78312833728251
"LRRC2",2.0903821198267,1.82846816438482,3.21184647079761,0.0054112449196548,0.12332474305029,2.78147529419092
"EXOC3L1",-2.11086358200997,-0.700151823281191,-3.3581000631408,0.00541706920086214,0.12332474305029,-2.78112609458736
"DDX47",-1.96787191081721,0.936775929180935,-3.12542406823545,0.00542648711742315,0.12332474305029,-2.78056215215561
"ZFAND6",0.444761572176529,5.81615658014923,3.28918377735716,0.00544516916944048,0.12332474305029,2.77944608565246
"MTA2",-0.852898379061658,4.40311200852613,-3.29917388093708,0.00544527272324355,0.12332474305029,-2.77943990898379
"MERTK",2.16259934397841,4.36599512539734,3.26325142116487,0.00544547190630261,0.12332474305029,2.77942802861967
"AC090204.1",2.17276742760794,1.53307556984614,3.19108445337355,0.00545167200081579,0.12332474305029,2.77905841717793
"RTP1",3.59907679486827,1.4987855051689,3.09804908422383,0.0054615289805219,0.12332474305029,2.77847158520836
"TMEM163",1.63453526586737,3.28429690171376,3.27051204733956,0.0054661909800083,0.12332474305029,2.77819436758949
"FCGRT",1.26714412032777,6.14979436270494,3.57226628328645,0.00547315018341481,0.12332474305029,2.77778094758659
"GJA5",-3.28130847737044,0.35656823985002,-3.3167714406684,0.00547793566079859,0.12332474305029,-2.77749693568004
"SDCBP",0.92970321216265,7.60546889265547,3.31941082499317,0.00548643553348996,0.123347362806891,2.77699303090282
"SH3BP4",-0.932168730710395,4.65080541543127,-3.43652493965406,0.00550344495956892,0.123473361070201,-2.77598675979553
"S100A4",2.18156024235096,5.26090400395525,3.10723953036863,0.00550704545333459,0.123473361070201,2.77577411600179
"PPARG",2.48796379756735,2.14203121383464,3.04641945881268,0.00552478797481502,0.123702633607525,2.77472807852191
"SEMA3A",1.67311838645192,3.13680910295817,3.17190744534149,0.00555884024505302,0.124261373295916,2.77272893952974
"GNAI1",-1.1112650800241,7.04574320869173,-3.5603063464741,0.00557153036944664,0.124261373295916,-2.77198675396543
"DDO",-1.0840360317448,2.57915267216437,-3.0495232200197,0.00557239433021728,0.124261373295916,-2.77193628044945
"CLASRP",-0.961642037120604,4.13434811856167,-3.12351723351719,0.00562321097220769,0.125128616582195,-2.76897986803138
"CREBL2",0.546788141654263,6.1487003106215,3.2032598108114,0.00563780937390513,0.125128616582195,2.76813501865141
"NT5DC1",-0.664915478848358,5.75847433182921,-3.25128835534075,0.00566289129672443,0.125128616582195,-2.7666880566567
"CNTNAP1",1.76987090108876,3.05091869058177,3.1788765329887,0.00566858802762446,0.125128616582195,2.76636022123723
"ATP1B2",1.7944762028571,7.61885563183871,3.36555756325841,0.0056718638798605,0.125128616582195,2.76617183707861
"AC082651.1",-2.64708114184949,-0.491106557808477,-3.15617172897788,0.00567210754685671,0.125128616582195,-2.76615782846304
"ZNF529",-0.555781558766606,4.65195000747724,-3.44898579173539,0.00568666751579572,0.125128616582195,-2.76532174758209
"BCKDHA",-1.44169376425913,1.41882821923792,-3.0759519901892,0.00568835240489554,0.125128616582195,-2.76522512043979
"BUD13",-0.514297398917249,3.01550157580918,-3.02480054245162,0.00568844236749967,0.125128616582195,-2.76521996187706
"WDR27",-1.19895625926141,2.78430295868755,-3.12254005519605,0.00569654529609791,0.125128616582195,-2.76475563183218
"GPD2",0.990891851064778,4.7972706176141,3.52725800874306,0.00569671595374593,0.125128616582195,2.76474585887688
"HIST1H2BG",-2.71213028640061,1.1153606746898,-3.09835453027175,0.00570252551720523,0.125128616582195,-2.76441332328032
"EHBP1",0.777155543983908,5.23610813046269,3.24649500944468,0.00572582233178898,0.12547251413349,2.7630828908542
"FBXL2",1.25683873405186,2.73511968513451,3.0888748704251,0.00578614405079254,0.126625761494538,2.75966059368868
"NDE1",-1.11674652299028,4.13906254182931,-3.54194177799039,0.00580486536479342,0.126866758709702,-2.75860499791701
"TPD52L1",1.62385566353877,6.44893809724942,3.67731092149779,0.00582639257126131,0.127074096266507,2.75739497996919
"ORAI3",1.31192474612719,4.09947090361875,3.42730695078562,0.00582979538683922,0.127074096266507,2.75720408089272
"TMTC1",1.56683287491574,4.26205133503994,3.03492817533479,0.00583818352752517,0.127088606233441,2.75673393209832
"CTSS",1.96300470644136,6.32575567085962,3.31917847344738,0.00586658893553042,0.127368133559603,2.75514634081938
"MGAT3",-1.01903008591137,4.31547075620078,-3.01077150497464,0.00588382802936696,0.127368133559603,-2.75418621536882
"IGDCC4",1.45406308724474,4.67023321248428,3.41750572895485,0.0058866543817752,0.127368133559603,2.75402904462679
"MASP1",1.88393303708345,5.10715618199412,3.35663561520455,0.00589163079721192,0.127368133559603,2.75375247618156
"CACHD1",1.91473848211242,3.866051104697,3.5329852062987,0.00589428809170568,0.127368133559603,2.75360488104275
"LYPLA1",0.586850637643385,4.79630517706172,3.13616172763995,0.0058974611273268,0.127368133559603,2.75342871843675
"REEP2",1.02125253573866,4.81141649970702,3.22539135701274,0.00591194101584651,0.127513516772983,2.75262589762274
"AC090360.1",-1.13733700514203,0.905100640398615,-3.00646355460499,0.00594510159814547,0.127600216065169,-2.75079400276941
"DMRT2",-1.07956143514994,3.20196742418267,-3.35021022624559,0.00594541243801393,0.127600216065169,-2.75077687460371
"PTGR1",1.15278935368585,3.82630929237656,3.21293579014707,0.00594947500475078,0.127600216065169,2.75055308972309
"BMF",1.86127878443009,2.21669529040433,3.00602145039123,0.0059514241812717,0.127600216065169,2.75044576898625
"C8orf34",2.35096440303395,4.19813948376759,3.05346854426625,0.00595762622124829,0.127600216065169,2.75010449820488
"NFATC2",1.27478620151193,3.69755990371337,3.32077914906793,0.00596248199271525,0.127600216065169,2.74983752998811
"CKMT2-AS1",-0.99410739210495,2.41583961412966,-3.00424822490863,0.00597684787766974,0.127609498635292,-2.74904884546308
"DRAM2",0.846014193215125,5.33932400760089,3.15513799623713,0.00597842398054385,0.127609498635292,2.74896242170618
"AC073335.2",-2.03781525971208,0.810318903400033,-3.12082594057963,0.00599446364377867,0.127691819022671,-2.74808407116208
"CSGALNACT1",1.47878419631102,5.06198144310033,3.52431623191728,0.00599779887613322,0.127691819022671,2.74790169595613
"PRKAR2B",1.78571733096842,4.34010064999356,3.10993770850813,0.00602214421706425,0.128044479819414,2.74657321930567
"ADAM28",1.65941399824243,4.49008781679841,3.34440670650496,0.006048975427203,0.128431272842222,2.74511468684151
"RAB14",-0.342859696143481,7.1146348743633,-2.99877722738262,0.00605594383700337,0.128431272842222,-2.744736840697
"CLASP2",-0.75689985101131,7.59115472055339,-3.31864035621192,0.00607430323456491,0.128654836977136,-2.74374321624238
"GCLC",-0.544828008714212,6.02627194830749,-3.30306030964989,0.0060844399313607,0.128703891967099,-2.74319576911552
"NUMBL",0.888092714121882,3.65853438474298,2.99519726150956,0.0061082404367894,0.12904147993356,2.74191360988398
"ABHD6",-1.24899750125387,5.73464917303181,-4.79910350428176,0.00612983390389713,0.129203662941754,-2.7407542333801
"THAP12",0.447637201879937,4.92821097324369,3.03733354674703,0.00613161941772556,0.129203662941754,2.74065853194243
"FAM149B1",-0.698360087334639,4.46020108313207,-3.4773506209346,0.00616584848086196,0.129758783183562,-2.7388287298222
"KCNJ8",1.35441623317773,2.96922939540506,3.32794549382016,0.00619752769761713,0.129935212099893,2.73714336854182
"TLR5",1.35620128201601,2.68422608429854,2.98891847723646,0.00620100444357658,0.129935212099893,2.73695887535173
"SEPT3",1.27925397070213,5.57035310430273,3.41297050531881,0.0062123692093562,0.129935212099893,2.73635645425931
"AC005523.2",-2.20172722613767,-0.128648523087175,-2.98792850079097,0.00621575270576336,0.129935212099893,-2.73617729427703
"MPP1",0.95943541688565,4.99755874799592,3.18022333467096,0.00621753288287035,0.129935212099893,2.73608306712381
"DEPP1",2.18290264640168,5.18020698383357,3.14767972097084,0.00622160461412866,0.129935212099893,2.73586763622947
"TLR7",1.65024984202991,4.10953107913639,3.10971910726817,0.00624691055978712,0.130298361321187,2.73453156499412
"CDC42EP3",1.35027897736877,3.02251706189865,2.98530918810172,0.00625554236299803,0.13031324135172,2.73407694831022
"MOSPD2",-1.07787624834705,5.59970875022313,-3.33322905250263,0.00628428711481237,0.130655439949672,-2.7325670907804
"CCDC74A",1.92960717258717,2.00825882120881,3.09695925637058,0.00628784762958866,0.130655439949672,2.73238050277571
"ZDHHC11B",-1.54219041680753,3.88735328946921,-3.59729974576188,0.00631233281852298,0.130992657851384,-2.73109993143224
"BBC3",1.79458942051509,2.34154650978631,3.0270752193305,0.00632409560593268,0.130992657851384,2.73048632867111
"RBM39",-0.654129691113661,7.36756702631602,-3.19075365765254,0.0063279554591876,0.130992657851384,-2.73028520425051
"POPDC3",-1.32870099313158,3.02692316784271,-3.11026305804527,0.00633628284068003,0.131000259684763,-2.72985166722894
"TRIM47",1.26230076949918,5.6079941035224,3.24029118351411,0.00635136791772598,0.131147379952342,2.72906761774356
"MYH3",-1.7566265853674,0.843018854745099,-3.06740470923377,0.00636621543450378,0.131159224692107,-2.72829755026429
"USP48",-0.753191642244398,5.66902834963141,-3.02787640724192,0.00636788117694561,0.131159224692107,-2.72821125727731
"AL359233.1",-1.666432595322,0.245733672416136,-3.17721517242746,0.00639462388176961,0.131251822493691,-2.72682863788242
"AC104964.4",2.48499865265528,0.41367836965692,2.99843449470003,0.00640232827960584,0.131251822493691,2.72643127970273
"WDR20",-0.664819826008986,4.86905701365461,-2.97550607818375,0.00640368507939067,0.131251822493691,-2.72636134663516
"WDR49",1.82822607748786,2.90093255260207,2.97541762973363,0.00640504240267765,0.131251822493691,2.7262913999237
"SCIN",2.35651989199421,5.51703854079612,3.45077098813403,0.00641431108701376,0.131251822493691,2.72581411456338
"PRELID3B",-0.394938558449313,5.68560118918814,-3.08932106231849,0.00642022951372797,0.131251822493691,-2.72550967324205
"AC015802.6",3.73437828041123,0.0480249456848798,3.43904878706635,0.00644455423850953,0.131585644048575,2.72426106551997
"SULT1A1",0.888568180202843,3.68434191684003,3.12158752204565,0.00645717682093237,0.131679998689076,2.72361480826726
"ZDHHC8",-0.639335243604192,4.15277140794677,-2.97145356071411,0.00646615718490918,0.131699936623825,-2.72315571868636
"SRGAP2",-0.772838401568631,5.60432300355228,-3.23458205492657,0.00650818106702685,0.13239200966633,-2.72101498789171
"RCAN3",-0.570791765084641,3.9557243810999,-3.07067827970834,0.0065270836816723,0.132612612529977,-2.72005612488194
"ITGA7",1.16920090382443,4.69924731261546,3.31895299858777,0.00654479992035387,0.13266045751415,2.71915970725518
"PLEKHA5",1.42051284958145,4.99349468891312,3.45102960556798,0.00654556064297807,0.13266045751415,2.71912126461106
"COP1",0.575132030343098,4.28273490567978,3.13448934930695,0.00660116275699204,0.133622798882925,2.7163222679688
"PIDD1",-1.26041444084193,3.58413766815195,-3.1287692066929,0.00662930935289275,0.133862484808167,-2.71491344843662
"SNX7",0.804736591895299,4.28789562489569,3.02645396570024,0.00663460369784135,0.133862484808167,2.71464905211054
"ZNF566",-0.597732452041193,3.58130227159099,-2.96053327980803,0.00663740582144159,0.133862484808167,-2.71450919254561
"ADAMTS3",2.80135396365931,0.383770186511776,3.04125411214665,0.00665818250937391,0.134117147560302,2.71347383963014
"RTN1",1.22388207393744,7.92650867973306,3.36944325451585,0.00667085231650693,0.134149150563135,2.71284389713234
"SHANK3",-1.37238088539294,3.2101440153618,-2.96283586281171,0.00668162537103298,0.134149150563135,-2.71230910668578
"MNDA",1.17854136816053,3.91778836189956,3.01475045027786,0.00668422576786599,0.134149150563135,2.71218013526291
"MYC",1.58772292556177,2.82184612035262,2.9561500798181,0.00670735032121451,0.134449286524028,2.71103521066524
"CDKN2A",1.68509941183582,2.82128009498937,3.00588772960832,0.00673241870385586,0.134787609013815,2.70979804598305
"TIMP3",0.846294813550974,6.8700943197314,3.08376355395914,0.00675204240920409,0.13501623563581,2.70883247078591
"SYCE3",2.3017244895575,0.83580944227857,3.00240740558232,0.00677787503578481,0.135368312456202,2.70756522681432
"AFMID",-0.934348846439907,5.76670328768764,-3.29660023525032,0.00679089397897125,0.135463929953854,-2.70692821441931
"ELMO3",-1.77405861341228,0.492255840118451,-2.99677370145302,0.00684991840039128,0.136475916604406,-2.70405386585309
"CCL2",3.09948033234348,5.22188628213631,3.18843066136207,0.00688553556635383,0.13701965999454,2.70233014281158
"SEC23A",0.796351279784794,5.0941156817391,2.94416775921628,0.00690225399008706,0.137186466080752,2.70152380143886
"TRIM62",-0.851839843685405,3.44153054735014,-3.30075209961383,0.00691620731154002,0.137221191817672,-2.70085216507312
"ETNK2",1.45670375701796,2.11875903020349,3.06693604472562,0.00692732683814003,0.137221191817672,2.70031780301441
"TPM4",-0.861972173405787,6.63500343822498,-3.3051169618656,0.00693229622573236,0.137221191817672,-2.70007924226791
"CHL1",1.12903844950324,5.9625016203588,3.32099994421639,0.006937353806423,0.137221191817672,2.69983660539463
"ID3",1.38161262016365,7.23284567298925,3.26869159520807,0.00696106341952807,0.137524874784122,2.69870125344023
"FAM221A",-1.38028596161072,5.41733444073764,-3.4107247033048,0.00697843035989738,0.137702671981812,-2.69787182675698
"MBNL2",-0.760020045151958,8.02672691165235,-3.22188281160464,0.00699366103395419,0.137837939683574,-2.69714595036511
"NTRK3",1.26806307186563,5.0930120202188,3.2870529992417,0.00702696846830513,0.138328732156576,2.69556349062404
"ARHGAP6",1.16705162513998,3.28577690264827,3.01489732146827,0.00704183100150089,0.138455690312664,2.69485953362992
"PTP4A2",-0.748923419523387,8.41130207640876,-3.21814929573433,0.00705576002722646,0.138564012849721,-2.69420100185992
"AP006333.2",-1.58739095373834,1.4638488836601,-3.15478901894664,0.0070701959880973,0.138682020710509,-2.69351973407704
"PCYT1B",-0.932170976410266,3.32982411216289,-2.99316704384354,0.00712385811551372,0.139411181196181,-2.69099819094173
"S1PR5",-1.03920992839271,4.98415225975202,-3.28371338398327,0.00713264244073394,0.139411181196181,-2.69058704728776
"CPE",1.43907973021855,9.85264009727645,3.3891650624696,0.00713278328779148,0.139411181196181,2.69058045875193
"ZNF785",-1.13950202779245,2.8171695215355,-3.00575557614472,0.00717771239745987,0.140116697038307,-2.68848470433233
"GJB1",-1.06394899447964,5.82553307138417,-3.24223826119147,0.00718590826398075,0.140116697038307,-2.68810367205823
"ZNF154",1.57435662053473,1.87833991458733,3.03048892403818,0.00725196187651142,0.14106367799557,2.68504694784378
